src_ip,dst_ip,src_port,dst_port,protocol,prediction
192.168.1.101,10.0.0.5,57899,80,6,BENIGN
192.168.1.101,8.8.8.8,54219,443,6,BENIGN
192.168.1.101,1.1.1.1,60011,80,6,BENIGN
192.168.1.101,1.1.1.1,64017,80,6,BENIGN
192.168.1.100,10.0.0.5,25827,80,6,BENIGN
192.168.1.101,10.0.0.5,7560,53,17,BENIGN
192.168.1.100,1.1.1.1,64595,80,6,BENIGN
192.168.1.101,8.8.8.8,28358,80,6,BENIGN
192.168.1.101,8.8.8.8,60968,443,6,BENIGN
192.168.1.100,10.0.0.5,24645,53,17,BENIGN
192.168.1.101,1.1.1.1,26346,443,6,BENIGN
192.168.1.100,8.8.8.8,3232,80,6,BENIGN
192.168.1.100,8.8.8.8,32411,443,6,BENIGN
192.168.1.100,8.8.8.8,3171,53,17,BENIGN
192.168.1.100,10.0.0.5,34269,443,6,BENIGN
192.168.1.101,10.0.0.5,55240,53,17,BENIGN
192.168.1.101,8.8.8.8,32070,80,6,BENIGN
192.168.1.101,10.0.0.5,8958,80,6,BENIGN
192.168.1.101,10.0.0.5,24376,80,6,BENIGN
192.168.1.100,8.8.8.8,31002,443,6,BENIGN
192.168.1.101,8.8.8.8,20330,53,17,BENIGN
192.168.1.101,1.1.1.1,7458,443,6,BENIGN
192.168.1.101,8.8.8.8,1621,80,6,BENIGN
192.168.1.100,10.0.0.5,60974,80,6,BENIGN
192.168.1.101,8.8.8.8,2943,53,17,BENIGN
192.168.1.100,10.0.0.5,64200,53,17,BENIGN
192.168.1.100,8.8.8.8,15818,80,6,BENIGN
192.168.1.101,10.0.0.5,15080,443,6,BENIGN
192.168.1.100,8.8.8.8,45429,80,6,BENIGN
192.168.1.101,1.1.1.1,38657,443,6,BENIGN
192.168.1.100,8.8.8.8,28877,53,17,BENIGN
192.168.1.101,1.1.1.1,20573,443,6,BENIGN
192.168.1.101,1.1.1.1,20684,443,6,BENIGN
192.168.1.101,10.0.0.5,47074,443,6,BENIGN
192.168.1.100,1.1.1.1,43708,80,6,BENIGN
192.168.1.101,10.0.0.5,46272,80,6,BENIGN
192.168.1.101,8.8.8.8,51174,53,17,BENIGN
192.168.1.101,8.8.8.8,52920,80,6,BENIGN
192.168.1.101,1.1.1.1,29425,443,6,BENIGN
192.168.1.101,10.0.0.5,36528,443,6,BENIGN
192.168.1.101,8.8.8.8,32809,443,6,BENIGN
192.168.1.100,10.0.0.5,48926,53,17,BENIGN
192.168.1.101,10.0.0.5,49896,53,17,BENIGN
192.168.1.101,10.0.0.5,25736,53,17,BENIGN
192.168.1.101,8.8.8.8,6026,443,6,BENIGN
192.168.1.101,1.1.1.1,29559,53,17,BENIGN
192.168.1.100,8.8.8.8,55090,80,6,BENIGN
192.168.1.101,1.1.1.1,45928,80,6,BENIGN
192.168.1.101,10.0.0.5,64958,443,6,BENIGN
192.168.1.101,1.1.1.1,63044,80,6,BENIGN
192.168.1.100,10.0.0.5,21886,80,6,BENIGN
192.168.1.101,1.1.1.1,3321,80,6,BENIGN
192.168.1.100,10.0.0.5,20999,53,17,BENIGN
192.168.1.101,8.8.8.8,2402,53,17,BENIGN
192.168.1.101,1.1.1.1,64632,443,6,BENIGN
192.168.1.100,1.1.1.1,61427,80,6,BENIGN
192.168.1.101,8.8.8.8,10429,80,6,BENIGN
192.168.1.100,10.0.0.5,59026,53,17,BENIGN
192.168.1.100,1.1.1.1,6246,80,6,BENIGN
192.168.1.100,1.1.1.1,23891,53,17,BENIGN
192.168.1.100,8.8.8.8,49828,443,6,BENIGN
192.168.1.101,1.1.1.1,59733,443,6,BENIGN
192.168.1.100,10.0.0.5,18405,443,6,BENIGN
192.168.1.101,8.8.8.8,63267,53,17,BENIGN
192.168.1.101,10.0.0.5,17507,443,6,BENIGN
192.168.1.100,1.1.1.1,1343,80,6,BENIGN
192.168.1.100,10.0.0.5,47281,80,6,BENIGN
192.168.1.100,10.0.0.5,25904,443,6,BENIGN
192.168.1.100,10.0.0.5,28583,53,17,BENIGN
192.168.1.101,8.8.8.8,30785,53,17,BENIGN
192.168.1.100,1.1.1.1,7327,443,6,BENIGN
192.168.1.101,1.1.1.1,53049,53,17,BENIGN
192.168.1.101,1.1.1.1,30132,80,6,BENIGN
192.168.1.100,10.0.0.5,9921,80,6,BENIGN
192.168.1.100,1.1.1.1,30186,80,6,BENIGN
192.168.1.100,8.8.8.8,14019,53,17,BENIGN
192.168.1.101,8.8.8.8,18242,53,17,BENIGN
192.168.1.100,10.0.0.5,3766,80,6,BENIGN
192.168.1.100,10.0.0.5,13931,53,17,BENIGN
192.168.1.100,10.0.0.5,23804,80,6,BENIGN
192.168.1.100,10.0.0.5,27593,53,17,BENIGN
192.168.1.101,1.1.1.1,3519,53,17,BENIGN
192.168.1.101,8.8.8.8,1784,443,6,BENIGN
192.168.1.100,10.0.0.5,51194,443,6,BENIGN
192.168.1.101,10.0.0.5,30479,53,17,BENIGN
192.168.1.100,8.8.8.8,15119,443,6,BENIGN
192.168.1.101,10.0.0.5,17950,443,6,BENIGN
192.168.1.100,10.0.0.5,49121,80,6,BENIGN
192.168.1.101,8.8.8.8,59007,443,6,BENIGN
192.168.1.101,10.0.0.5,46291,53,17,BENIGN
192.168.1.100,8.8.8.8,38701,443,6,BENIGN
192.168.1.100,1.1.1.1,25962,80,6,BENIGN
192.168.1.100,8.8.8.8,15002,53,17,BENIGN
192.168.1.101,10.0.0.5,39901,53,17,BENIGN
192.168.1.100,8.8.8.8,13992,443,6,BENIGN
192.168.1.100,8.8.8.8,29092,443,6,BENIGN
192.168.1.100,1.1.1.1,21839,80,6,BENIGN
192.168.1.100,10.0.0.5,43890,80,6,BENIGN
192.168.1.100,10.0.0.5,63247,53,17,BENIGN
192.168.1.101,1.1.1.1,25170,80,6,BENIGN
192.168.1.100,1.1.1.1,4060,53,17,BENIGN
192.168.1.100,10.0.0.5,40743,443,6,BENIGN
192.168.1.100,10.0.0.5,54838,80,6,BENIGN
192.168.1.101,10.0.0.5,28518,443,6,BENIGN
192.168.1.100,10.0.0.5,31798,443,6,BENIGN
192.168.1.101,1.1.1.1,7102,443,6,BENIGN
192.168.1.101,8.8.8.8,44317,443,6,BENIGN
192.168.1.101,10.0.0.5,11461,53,17,BENIGN
192.168.1.101,8.8.8.8,1815,53,17,BENIGN
192.168.1.100,10.0.0.5,3959,443,6,BENIGN
192.168.1.101,1.1.1.1,53090,80,6,BENIGN
192.168.1.101,1.1.1.1,3367,53,17,BENIGN
192.168.1.100,10.0.0.5,64207,443,6,BENIGN
192.168.1.100,1.1.1.1,16153,53,17,BENIGN
192.168.1.101,10.0.0.5,11792,53,17,BENIGN
192.168.1.101,8.8.8.8,16957,80,6,BENIGN
192.168.1.101,1.1.1.1,62341,53,17,BENIGN
192.168.1.101,1.1.1.1,44139,53,17,BENIGN
192.168.1.101,10.0.0.5,53785,80,6,BENIGN
192.168.1.100,8.8.8.8,5976,443,6,BENIGN
192.168.1.101,1.1.1.1,35682,53,17,BENIGN
192.168.1.100,1.1.1.1,5337,443,6,BENIGN
192.168.1.100,10.0.0.5,7845,53,17,BENIGN
192.168.1.101,8.8.8.8,34363,80,6,BENIGN
192.168.1.101,10.0.0.5,62275,80,6,BENIGN
192.168.1.101,1.1.1.1,49327,443,6,BENIGN
192.168.1.101,10.0.0.5,10329,443,6,BENIGN
192.168.1.100,8.8.8.8,4871,53,17,BENIGN
192.168.1.100,8.8.8.8,38426,80,6,BENIGN
192.168.1.101,10.0.0.5,8792,80,6,BENIGN
192.168.1.101,10.0.0.5,22710,443,6,BENIGN
192.168.1.101,8.8.8.8,5833,80,6,BENIGN
192.168.1.101,8.8.8.8,26956,443,6,BENIGN
192.168.1.101,10.0.0.5,5921,53,17,BENIGN
192.168.1.101,8.8.8.8,59356,80,6,BENIGN
192.168.1.101,8.8.8.8,16720,80,6,BENIGN
192.168.1.101,1.1.1.1,46196,53,17,BENIGN
192.168.1.101,1.1.1.1,38552,443,6,BENIGN
192.168.1.100,1.1.1.1,47478,80,6,BENIGN
192.168.1.100,1.1.1.1,23544,443,6,BENIGN
192.168.1.101,10.0.0.5,36014,53,17,BENIGN
192.168.1.101,1.1.1.1,29007,80,6,BENIGN
192.168.1.101,8.8.8.8,61771,53,17,BENIGN
192.168.1.101,10.0.0.5,9356,443,6,BENIGN
192.168.1.101,1.1.1.1,3311,53,17,BENIGN
192.168.1.100,1.1.1.1,26129,53,17,BENIGN
192.168.1.100,1.1.1.1,6789,53,17,BENIGN
192.168.1.101,8.8.8.8,63590,80,6,BENIGN
192.168.1.101,8.8.8.8,31944,53,17,BENIGN
192.168.1.101,1.1.1.1,32316,80,6,BENIGN
192.168.1.101,1.1.1.1,13876,80,6,BENIGN
192.168.1.100,1.1.1.1,23482,80,6,BENIGN
192.168.1.100,8.8.8.8,20871,80,6,BENIGN
192.168.1.100,1.1.1.1,47015,53,17,BENIGN
192.168.1.100,10.0.0.5,6528,80,6,BENIGN
192.168.1.101,8.8.8.8,52184,80,6,BENIGN
192.168.1.100,1.1.1.1,11632,80,6,BENIGN
192.168.1.101,1.1.1.1,47106,80,6,BENIGN
192.168.1.101,10.0.0.5,32210,80,6,BENIGN
192.168.1.100,8.8.8.8,48197,80,6,BENIGN
192.168.1.101,8.8.8.8,9400,53,17,BENIGN
192.168.1.101,10.0.0.5,59618,443,6,BENIGN
192.168.1.101,10.0.0.5,52792,80,6,BENIGN
192.168.1.100,8.8.8.8,15687,80,6,BENIGN
192.168.1.101,1.1.1.1,53099,53,17,BENIGN
192.168.1.101,1.1.1.1,31286,443,6,BENIGN
192.168.1.101,1.1.1.1,18464,443,6,BENIGN
192.168.1.100,8.8.8.8,60370,53,17,BENIGN
192.168.1.101,8.8.8.8,41703,80,6,BENIGN
192.168.1.101,1.1.1.1,51271,53,17,BENIGN
192.168.1.100,1.1.1.1,5148,53,17,BENIGN
192.168.1.101,10.0.0.5,20958,443,6,BENIGN
192.168.1.101,8.8.8.8,26792,80,6,BENIGN
192.168.1.100,1.1.1.1,24481,53,17,BENIGN
192.168.1.100,1.1.1.1,24646,53,17,BENIGN
192.168.1.100,8.8.8.8,25508,80,6,BENIGN
192.168.1.100,10.0.0.5,17541,53,17,BENIGN
192.168.1.100,8.8.8.8,42194,53,17,BENIGN
192.168.1.100,8.8.8.8,20845,80,6,BENIGN
192.168.1.100,10.0.0.5,44775,53,17,BENIGN
192.168.1.100,10.0.0.5,15311,53,17,BENIGN
192.168.1.100,8.8.8.8,41133,80,6,BENIGN
192.168.1.101,10.0.0.5,23140,443,6,BENIGN
192.168.1.100,8.8.8.8,4137,80,6,BENIGN
192.168.1.100,1.1.1.1,7610,53,17,BENIGN
192.168.1.101,10.0.0.5,40956,53,17,BENIGN
192.168.1.100,10.0.0.5,9807,443,6,BENIGN
192.168.1.101,1.1.1.1,19996,443,6,BENIGN
192.168.1.101,8.8.8.8,24079,443,6,BENIGN
192.168.1.100,1.1.1.1,1767,80,6,BENIGN
192.168.1.100,8.8.8.8,53489,80,6,BENIGN
192.168.1.101,1.1.1.1,65285,443,6,BENIGN
192.168.1.100,10.0.0.5,40322,443,6,BENIGN
192.168.1.100,1.1.1.1,58437,80,6,BENIGN
192.168.1.101,1.1.1.1,55492,443,6,BENIGN
192.168.1.101,8.8.8.8,56342,80,6,BENIGN
192.168.1.101,8.8.8.8,31116,443,6,BENIGN
192.168.1.100,1.1.1.1,26187,80,6,BENIGN
192.168.1.101,1.1.1.1,61837,53,17,BENIGN
192.168.1.100,1.1.1.1,65135,53,17,BENIGN
192.168.1.100,8.8.8.8,15360,80,6,BENIGN
192.168.1.100,1.1.1.1,53009,443,6,BENIGN
192.168.1.101,10.0.0.5,43495,53,17,BENIGN
192.168.1.100,1.1.1.1,7586,53,17,BENIGN
192.168.1.101,1.1.1.1,58857,443,6,BENIGN
192.168.1.100,10.0.0.5,55050,53,17,BENIGN
192.168.1.100,8.8.8.8,52764,53,17,BENIGN
192.168.1.100,10.0.0.5,1632,53,17,BENIGN
192.168.1.100,8.8.8.8,61498,80,6,BENIGN
192.168.1.100,10.0.0.5,53059,53,17,BENIGN
192.168.1.101,1.1.1.1,40218,53,17,BENIGN
192.168.1.100,1.1.1.1,50328,80,6,BENIGN
192.168.1.101,1.1.1.1,57781,443,6,BENIGN
192.168.1.101,8.8.8.8,28337,80,6,BENIGN
192.168.1.100,8.8.8.8,29481,80,6,BENIGN
192.168.1.100,8.8.8.8,62940,80,6,BENIGN
192.168.1.101,8.8.8.8,26160,443,6,BENIGN
192.168.1.100,8.8.8.8,25277,53,17,BENIGN
192.168.1.100,1.1.1.1,52530,443,6,BENIGN
192.168.1.101,8.8.8.8,25202,80,6,BENIGN
192.168.1.101,10.0.0.5,2973,53,17,BENIGN
192.168.1.101,8.8.8.8,39310,53,17,BENIGN
192.168.1.101,8.8.8.8,23973,53,17,BENIGN
192.168.1.100,10.0.0.5,64639,80,6,BENIGN
192.168.1.100,8.8.8.8,7054,80,6,BENIGN
192.168.1.100,1.1.1.1,36335,80,6,BENIGN
192.168.1.100,10.0.0.5,3450,53,17,BENIGN
192.168.1.100,1.1.1.1,23230,53,17,BENIGN
192.168.1.101,10.0.0.5,36381,53,17,BENIGN
192.168.1.101,1.1.1.1,2269,53,17,BENIGN
192.168.1.101,1.1.1.1,30429,53,17,BENIGN
192.168.1.100,10.0.0.5,17780,80,6,BENIGN
192.168.1.101,10.0.0.5,23138,80,6,BENIGN
192.168.1.101,10.0.0.5,6102,53,17,BENIGN
192.168.1.101,8.8.8.8,64428,80,6,BENIGN
192.168.1.101,1.1.1.1,62410,53,17,BENIGN
192.168.1.100,1.1.1.1,43135,53,17,BENIGN
192.168.1.101,8.8.8.8,27402,443,6,BENIGN
192.168.1.100,1.1.1.1,20338,80,6,BENIGN
192.168.1.101,1.1.1.1,50294,80,6,BENIGN
192.168.1.100,10.0.0.5,21494,443,6,BENIGN
192.168.1.100,8.8.8.8,41540,443,6,BENIGN
192.168.1.100,8.8.8.8,35682,80,6,BENIGN
192.168.1.101,10.0.0.5,52192,53,17,BENIGN
192.168.1.101,1.1.1.1,37700,53,17,BENIGN
192.168.1.101,1.1.1.1,53641,80,6,BENIGN
192.168.1.100,1.1.1.1,24150,443,6,BENIGN
192.168.1.101,1.1.1.1,16604,443,6,BENIGN
192.168.1.100,1.1.1.1,1029,80,6,BENIGN
192.168.1.101,10.0.0.5,56542,443,6,BENIGN
192.168.1.101,1.1.1.1,42477,443,6,BENIGN
192.168.1.101,10.0.0.5,20842,53,17,BENIGN
192.168.1.101,8.8.8.8,46890,53,17,BENIGN
192.168.1.100,10.0.0.5,27430,53,17,BENIGN
192.168.1.100,8.8.8.8,23284,80,6,BENIGN
192.168.1.101,8.8.8.8,1147,53,17,BENIGN
192.168.1.101,10.0.0.5,23493,443,6,BENIGN
192.168.1.101,8.8.8.8,16493,53,17,BENIGN
192.168.1.100,10.0.0.5,31081,80,6,BENIGN
192.168.1.101,8.8.8.8,53568,443,6,BENIGN
192.168.1.100,1.1.1.1,40136,443,6,BENIGN
192.168.1.100,10.0.0.5,46993,443,6,BENIGN
192.168.1.101,1.1.1.1,58142,53,17,BENIGN
192.168.1.101,8.8.8.8,17831,80,6,BENIGN
192.168.1.100,1.1.1.1,35576,53,17,BENIGN
192.168.1.100,10.0.0.5,1352,80,6,BENIGN
192.168.1.101,10.0.0.5,51541,53,17,BENIGN
192.168.1.101,10.0.0.5,61618,443,6,BENIGN
192.168.1.101,8.8.8.8,38811,80,6,BENIGN
192.168.1.100,10.0.0.5,8227,53,17,BENIGN
192.168.1.100,10.0.0.5,2184,443,6,BENIGN
192.168.1.101,10.0.0.5,25723,53,17,BENIGN
192.168.1.101,1.1.1.1,23086,80,6,BENIGN
192.168.1.101,8.8.8.8,35245,443,6,BENIGN
192.168.1.101,10.0.0.5,59730,53,17,BENIGN
192.168.1.101,8.8.8.8,57481,443,6,BENIGN
192.168.1.100,1.1.1.1,18919,80,6,BENIGN
192.168.1.101,1.1.1.1,15871,53,17,BENIGN
192.168.1.100,10.0.0.5,38260,53,17,BENIGN
192.168.1.101,8.8.8.8,25449,443,6,BENIGN
192.168.1.100,1.1.1.1,21266,53,17,BENIGN
192.168.1.100,8.8.8.8,7424,80,6,BENIGN
192.168.1.100,8.8.8.8,63507,53,17,BENIGN
192.168.1.100,1.1.1.1,53784,80,6,BENIGN
192.168.1.100,8.8.8.8,27393,443,6,BENIGN
192.168.1.101,10.0.0.5,21532,443,6,BENIGN
192.168.1.101,8.8.8.8,44045,53,17,BENIGN
192.168.1.100,8.8.8.8,48468,80,6,BENIGN
192.168.1.100,10.0.0.5,41939,53,17,BENIGN
192.168.1.100,1.1.1.1,5672,443,6,BENIGN
192.168.1.100,1.1.1.1,16227,80,6,BENIGN
192.168.1.101,1.1.1.1,24096,443,6,BENIGN
192.168.1.100,8.8.8.8,2384,80,6,BENIGN
192.168.1.101,8.8.8.8,48798,80,6,BENIGN
192.168.1.101,1.1.1.1,43891,443,6,BENIGN
192.168.1.101,8.8.8.8,28305,443,6,BENIGN
192.168.1.101,1.1.1.1,39367,53,17,BENIGN
192.168.1.101,8.8.8.8,20740,80,6,BENIGN
192.168.1.101,10.0.0.5,6986,53,17,BENIGN
192.168.1.100,1.1.1.1,44659,443,6,BENIGN
192.168.1.101,8.8.8.8,34108,53,17,BENIGN
192.168.1.100,1.1.1.1,11717,80,6,BENIGN
192.168.1.100,1.1.1.1,3814,80,6,BENIGN
192.168.1.101,1.1.1.1,22544,53,17,BENIGN
192.168.1.101,1.1.1.1,37289,53,17,BENIGN
192.168.1.101,10.0.0.5,14830,80,6,BENIGN
192.168.1.101,1.1.1.1,21723,443,6,BENIGN
192.168.1.101,10.0.0.5,30577,443,6,BENIGN
192.168.1.100,1.1.1.1,24107,53,17,BENIGN
192.168.1.101,1.1.1.1,15411,53,17,BENIGN
192.168.1.100,8.8.8.8,65241,443,6,BENIGN
192.168.1.101,1.1.1.1,46441,80,6,BENIGN
192.168.1.101,1.1.1.1,15892,443,6,BENIGN
192.168.1.101,10.0.0.5,16612,443,6,BENIGN
192.168.1.101,8.8.8.8,60504,53,17,BENIGN
192.168.1.100,10.0.0.5,55244,53,17,BENIGN
192.168.1.101,8.8.8.8,43826,443,6,BENIGN
192.168.1.101,1.1.1.1,64014,53,17,BENIGN
192.168.1.101,1.1.1.1,32167,80,6,BENIGN
192.168.1.100,10.0.0.5,62890,80,6,BENIGN
192.168.1.100,10.0.0.5,26014,80,6,BENIGN
192.168.1.100,10.0.0.5,46137,53,17,BENIGN
192.168.1.101,1.1.1.1,19052,53,17,BENIGN
192.168.1.101,8.8.8.8,8735,80,6,BENIGN
192.168.1.100,8.8.8.8,16010,80,6,BENIGN
192.168.1.100,8.8.8.8,48952,80,6,BENIGN
192.168.1.100,1.1.1.1,32243,80,6,BENIGN
192.168.1.101,10.0.0.5,58129,80,6,BENIGN
192.168.1.101,8.8.8.8,52007,80,6,BENIGN
192.168.1.100,10.0.0.5,33145,443,6,BENIGN
192.168.1.101,8.8.8.8,30207,80,6,BENIGN
192.168.1.100,10.0.0.5,13619,80,6,BENIGN
192.168.1.101,1.1.1.1,6227,80,6,BENIGN
192.168.1.101,1.1.1.1,1246,53,17,BENIGN
192.168.1.100,8.8.8.8,8332,53,17,BENIGN
192.168.1.101,8.8.8.8,56999,443,6,BENIGN
192.168.1.101,1.1.1.1,4308,53,17,BENIGN
192.168.1.101,8.8.8.8,39286,80,6,BENIGN
192.168.1.101,1.1.1.1,39703,80,6,BENIGN
192.168.1.100,10.0.0.5,54625,53,17,BENIGN
192.168.1.100,10.0.0.5,25142,53,17,BENIGN
192.168.1.100,1.1.1.1,54027,443,6,BENIGN
192.168.1.100,10.0.0.5,14517,443,6,BENIGN
192.168.1.100,10.0.0.5,51926,80,6,BENIGN
192.168.1.101,8.8.8.8,12407,80,6,BENIGN
192.168.1.101,8.8.8.8,25669,80,6,BENIGN
192.168.1.100,1.1.1.1,10661,80,6,BENIGN
192.168.1.101,8.8.8.8,11018,443,6,BENIGN
192.168.1.101,1.1.1.1,33461,53,17,BENIGN
192.168.1.100,10.0.0.5,9600,443,6,BENIGN
192.168.1.101,1.1.1.1,1053,80,6,BENIGN
192.168.1.100,1.1.1.1,11845,80,6,BENIGN
192.168.1.101,8.8.8.8,33836,80,6,BENIGN
192.168.1.101,10.0.0.5,52293,80,6,BENIGN
192.168.1.101,10.0.0.5,25485,443,6,BENIGN
192.168.1.101,1.1.1.1,1185,53,17,BENIGN
192.168.1.100,1.1.1.1,31542,80,6,BENIGN
192.168.1.101,1.1.1.1,26119,443,6,BENIGN
192.168.1.100,10.0.0.5,50407,53,17,BENIGN
192.168.1.100,8.8.8.8,37235,80,6,BENIGN
192.168.1.100,1.1.1.1,60485,80,6,BENIGN
192.168.1.100,1.1.1.1,43858,53,17,BENIGN
192.168.1.101,8.8.8.8,24043,443,6,BENIGN
192.168.1.100,1.1.1.1,62638,443,6,BENIGN
192.168.1.101,10.0.0.5,24356,443,6,BENIGN
192.168.1.101,8.8.8.8,17229,443,6,BENIGN
192.168.1.101,8.8.8.8,58416,443,6,BENIGN
192.168.1.101,8.8.8.8,51820,443,6,BENIGN
192.168.1.100,1.1.1.1,23060,53,17,BENIGN
192.168.1.100,10.0.0.5,4207,53,17,BENIGN
192.168.1.100,1.1.1.1,1996,53,17,BENIGN
192.168.1.101,10.0.0.5,10886,443,6,BENIGN
192.168.1.100,10.0.0.5,21005,80,6,BENIGN
192.168.1.101,1.1.1.1,57960,443,6,BENIGN
192.168.1.101,8.8.8.8,7243,80,6,BENIGN
192.168.1.101,8.8.8.8,23795,80,6,BENIGN
192.168.1.101,10.0.0.5,11509,80,6,BENIGN
192.168.1.100,1.1.1.1,26337,443,6,BENIGN
192.168.1.101,8.8.8.8,56827,443,6,BENIGN
192.168.1.100,8.8.8.8,57234,53,17,BENIGN
192.168.1.100,1.1.1.1,58392,53,17,BENIGN
192.168.1.100,1.1.1.1,61064,443,6,BENIGN
192.168.1.100,8.8.8.8,63136,53,17,BENIGN
192.168.1.100,10.0.0.5,61721,443,6,BENIGN
192.168.1.101,10.0.0.5,34891,443,6,BENIGN
192.168.1.100,1.1.1.1,6711,443,6,BENIGN
192.168.1.101,8.8.8.8,27512,80,6,BENIGN
192.168.1.101,8.8.8.8,60591,443,6,BENIGN
192.168.1.100,8.8.8.8,27209,443,6,BENIGN
192.168.1.100,8.8.8.8,12108,53,17,BENIGN
192.168.1.100,10.0.0.5,58762,443,6,BENIGN
192.168.1.100,10.0.0.5,55099,80,6,BENIGN
192.168.1.101,1.1.1.1,59861,53,17,BENIGN
192.168.1.100,10.0.0.5,45520,443,6,BENIGN
192.168.1.100,8.8.8.8,38364,53,17,BENIGN
192.168.1.101,1.1.1.1,35415,80,6,BENIGN
192.168.1.101,1.1.1.1,35885,53,17,BENIGN
192.168.1.100,10.0.0.5,41812,80,6,BENIGN
192.168.1.101,1.1.1.1,3924,80,6,BENIGN
192.168.1.100,1.1.1.1,56531,53,17,BENIGN
192.168.1.100,8.8.8.8,16939,80,6,BENIGN
192.168.1.101,1.1.1.1,51887,80,6,BENIGN
192.168.1.101,8.8.8.8,57139,443,6,BENIGN
192.168.1.101,8.8.8.8,48514,53,17,BENIGN
192.168.1.101,1.1.1.1,31080,80,6,BENIGN
192.168.1.101,8.8.8.8,47137,53,17,BENIGN
192.168.1.100,8.8.8.8,24419,443,6,BENIGN
192.168.1.101,8.8.8.8,54018,80,6,BENIGN
192.168.1.101,1.1.1.1,39152,53,17,BENIGN
192.168.1.101,10.0.0.5,24255,80,6,BENIGN
192.168.1.101,1.1.1.1,28868,53,17,BENIGN
192.168.1.101,8.8.8.8,32131,80,6,BENIGN
192.168.1.100,10.0.0.5,48595,443,6,BENIGN
192.168.1.100,10.0.0.5,56060,443,6,BENIGN
192.168.1.100,8.8.8.8,58518,443,6,BENIGN
192.168.1.100,10.0.0.5,64494,80,6,BENIGN
192.168.1.100,1.1.1.1,42465,80,6,BENIGN
192.168.1.100,1.1.1.1,54141,443,6,BENIGN
192.168.1.101,10.0.0.5,63162,443,6,BENIGN
192.168.1.100,8.8.8.8,58114,53,17,BENIGN
192.168.1.100,10.0.0.5,17782,443,6,BENIGN
192.168.1.101,1.1.1.1,38463,443,6,BENIGN
192.168.1.100,10.0.0.5,29845,443,6,BENIGN
192.168.1.100,10.0.0.5,4948,443,6,BENIGN
192.168.1.101,1.1.1.1,1502,80,6,BENIGN
192.168.1.101,10.0.0.5,8894,443,6,BENIGN
192.168.1.100,10.0.0.5,13898,53,17,BENIGN
192.168.1.101,1.1.1.1,42839,53,17,BENIGN
192.168.1.100,1.1.1.1,8151,53,17,BENIGN
192.168.1.101,10.0.0.5,13179,80,6,BENIGN
192.168.1.101,8.8.8.8,61490,53,17,BENIGN
192.168.1.101,8.8.8.8,6991,53,17,BENIGN
192.168.1.101,1.1.1.1,46372,53,17,BENIGN
192.168.1.101,8.8.8.8,43818,80,6,BENIGN
192.168.1.100,1.1.1.1,22156,53,17,BENIGN
192.168.1.100,1.1.1.1,11404,443,6,BENIGN
192.168.1.100,1.1.1.1,23683,53,17,BENIGN
192.168.1.100,10.0.0.5,13375,53,17,BENIGN
192.168.1.100,8.8.8.8,61050,53,17,BENIGN
192.168.1.101,1.1.1.1,26607,443,6,BENIGN
192.168.1.100,10.0.0.5,17303,443,6,BENIGN
192.168.1.100,10.0.0.5,4373,80,6,BENIGN
192.168.1.100,10.0.0.5,13246,80,6,BENIGN
192.168.1.101,1.1.1.1,3861,53,17,BENIGN
192.168.1.101,1.1.1.1,33673,53,17,BENIGN
192.168.1.101,1.1.1.1,62000,443,6,BENIGN
192.168.1.101,1.1.1.1,28448,80,6,BENIGN
192.168.1.101,10.0.0.5,9600,80,6,BENIGN
192.168.1.100,8.8.8.8,44167,80,6,BENIGN
192.168.1.101,1.1.1.1,17103,443,6,BENIGN
192.168.1.101,8.8.8.8,44812,53,17,BENIGN
192.168.1.101,10.0.0.5,8558,80,6,BENIGN
192.168.1.100,8.8.8.8,63640,53,17,BENIGN
192.168.1.100,10.0.0.5,9970,80,6,BENIGN
192.168.1.101,1.1.1.1,24452,80,6,BENIGN
192.168.1.101,1.1.1.1,62184,53,17,BENIGN
192.168.1.100,1.1.1.1,28672,80,6,BENIGN
192.168.1.100,8.8.8.8,47877,80,6,BENIGN
192.168.1.100,8.8.8.8,25030,53,17,BENIGN
192.168.1.100,1.1.1.1,25666,80,6,BENIGN
192.168.1.101,10.0.0.5,60926,53,17,BENIGN
192.168.1.101,1.1.1.1,42404,80,6,BENIGN
192.168.1.100,10.0.0.5,9993,53,17,BENIGN
192.168.1.101,1.1.1.1,42105,443,6,BENIGN
192.168.1.100,8.8.8.8,48425,80,6,BENIGN
192.168.1.101,10.0.0.5,37674,443,6,BENIGN
192.168.1.100,1.1.1.1,47044,53,17,BENIGN
192.168.1.101,1.1.1.1,28708,80,6,BENIGN
192.168.1.101,1.1.1.1,15185,53,17,BENIGN
192.168.1.101,10.0.0.5,27987,443,6,BENIGN
192.168.1.101,1.1.1.1,29486,443,6,BENIGN
192.168.1.100,8.8.8.8,9417,53,17,BENIGN
192.168.1.100,10.0.0.5,20229,53,17,BENIGN
192.168.1.101,8.8.8.8,3824,443,6,BENIGN
192.168.1.101,10.0.0.5,23943,53,17,BENIGN
192.168.1.101,1.1.1.1,14467,53,17,BENIGN
192.168.1.100,8.8.8.8,51884,80,6,BENIGN
192.168.1.101,10.0.0.5,6561,80,6,BENIGN
192.168.1.101,8.8.8.8,13560,53,17,BENIGN
192.168.1.100,8.8.8.8,5511,53,17,BENIGN
192.168.1.100,1.1.1.1,55077,443,6,BENIGN
